date,symbol,kind,break_type,detail,amount_usd,seeded,material
2024-02-13,AMLX,borrow_fee,collateral_basis,"PB notional 32,531,001 vs book 31,893,138 (x1.0200)",-8.03245172986459,collateral_102,True
2024-02-13,BABA,borrow_fee,collateral_basis,"PB notional 34,517,722 vs book 33,840,904 (x1.0200)",-4.950043875651573,collateral_102,True
2024-02-13,BCRX,borrow_fee,collateral_basis,"PB notional 34,923,806 vs book 34,239,026 (x1.0200)",-103.56297925986291,collateral_102,True
2024-02-13,BE,borrow_fee,collateral_basis,"PB notional 34,577,367 vs book 33,899,379 (x1.0200)",-18.093515412189845,collateral_102,True
2024-02-13,BEAM,borrow_fee,collateral_basis,"PB notional 42,749,163 vs book 41,910,944 (x1.0200)",-48.365660936222866,collateral_102,True
2024-02-13,BILI,borrow_fee,collateral_basis,"PB notional 36,940,675 vs book 36,216,348 (x1.0200)",-7.689411596656271,collateral_102,True
2024-02-13,BMY,borrow_fee,collateral_basis,"PB notional 34,678,604 vs book 33,998,631 (x1.0200)",-5.090923898037346,collateral_102,True
2024-02-13,BZ,borrow_fee,collateral_basis,"PB notional 35,818,030 vs book 35,115,715 (x1.0200)",-6.4924728523307635,collateral_102,True
2024-02-13,CCCC,borrow_fee,collateral_basis,"PB notional 36,762,966 vs book 36,042,123 (x1.0200)",-5.914969513581013,collateral_102,True
2024-02-13,CHWY,borrow_fee,collateral_basis,"PB notional 32,644,827 vs book 32,004,732 (x1.0200)",-6.0205033247249276,collateral_102,True
2024-02-13,CNH,borrow_fee,collateral_basis,"PB notional 34,270,625 vs book 33,598,652 (x1.0200)",-5.445721691864378,collateral_102,True
2024-02-13,CSIQ,borrow_fee,collateral_basis,"PB notional 34,461,905 vs book 33,786,181 (x1.0200)",-14.760086172597653,collateral_102,True
2024-02-13,EL,borrow_fee,collateral_basis,"PB notional 37,473,321 vs book 36,738,550 (x1.0200)",-5.379250799481781,collateral_102,True
2024-02-13,ENPH,borrow_fee,collateral_basis,"PB notional 41,284,577 vs book 40,475,076 (x1.0200)",-7.217613303139274,collateral_102,True
2024-02-13,FCEL,borrow_fee,collateral_basis,"PB notional 39,141,578 vs book 38,374,096 (x1.0200)",-7.882961016510706,collateral_102,True
2024-02-13,FMC,borrow_fee,collateral_basis,"PB notional 31,876,629 vs book 31,251,597 (x1.0200)",-6.349570704634573,collateral_102,True
2024-02-13,GTM,borrow_fee,collateral_basis,"PB notional 39,738,080 vs book 38,958,902 (x1.0200)",-7.2257142506845184,collateral_102,True
2024-02-13,HE,borrow_fee,collateral_basis,"PB notional 35,168,067 vs book 34,478,498 (x1.0200)",-22.93818798590337,collateral_102,True
2024-02-13,HRL,borrow_fee,collateral_basis,"PB notional 32,902,237 vs book 32,257,095 (x1.0200)",-5.338819242023931,collateral_102,True
2024-02-13,HTZ,borrow_fee,collateral_basis,"PB notional 31,584,101 vs book 30,964,805 (x1.0200)",-8.76513040055562,collateral_102,True
2024-02-13,IEP,borrow_fee,collateral_basis,"PB notional 38,014,397 vs book 37,269,017 (x1.0200)",-6.0195929474541,collateral_102,True
2024-02-13,JBLU,borrow_fee,collateral_basis,"PB notional 48,355,698 vs book 47,407,548 (x1.0200)",-9.908517648794316,collateral_102,True
2024-02-13,JD,borrow_fee,collateral_basis,"PB notional 34,144,493 vs book 33,474,994 (x1.0200)",-5.154313646704054,collateral_102,True
2024-02-13,LCID,borrow_fee,collateral_basis,"PB notional 34,174,897 vs book 33,504,801 (x1.0200)",-7.507904717947724,collateral_102,True
2024-02-13,MP,borrow_fee,collateral_basis,"PB notional 34,000,273 vs book 33,333,601 (x1.0200)",-15.962411669788935,collateral_102,True
2024-02-13,MRNA,borrow_fee,collateral_basis,"PB notional 29,393,735 vs book 28,817,387 (x1.0200)",-5.4722956647072465,collateral_102,True
2024-02-13,MRVI,borrow_fee,collateral_basis,"PB notional 30,833,364 vs book 30,228,788 (x1.0200)",-6.074545670270766,collateral_102,True
2024-02-13,NWL,borrow_fee,collateral_basis,"PB notional 30,777,995 vs book 30,174,505 (x1.0200)",-6.426789138035019,collateral_102,True
2024-02-13,PFE,borrow_fee,collateral_basis,"PB notional 34,651,185 vs book 33,971,750 (x1.0200)",-4.873575072777925,collateral_102,True
2024-02-13,PSKY,borrow_fee,collateral_basis,"PB notional 31,000,869 vs book 30,393,009 (x1.0200)",-4.225458891023749,collateral_102,True
2024-02-13,PTEN,borrow_fee,collateral_basis,"PB notional 32,408,175 vs book 31,772,721 (x1.0200)",-7.485338954451208,collateral_102,True
2024-02-13,PTON,borrow_fee,collateral_basis,"PB notional 27,846,525 vs book 27,300,515 (x1.0200)",-13.293384521873463,collateral_102,True
2024-02-13,QFIN,borrow_fee,collateral_basis,"PB notional 36,465,463 vs book 35,750,454 (x1.0200)",-6.842426465323626,collateral_102,True
2024-02-13,REPL,borrow_fee,collateral_basis,"PB notional 32,079,953 vs book 31,450,934 (x1.0200)",-14.445370895441897,collateral_102,True
2024-02-13,RLAY,borrow_fee,collateral_basis,"PB notional 33,814,561 vs book 33,151,531 (x1.0200)",-14.726577408331082,collateral_102,True
2024-02-13,RUM,borrow_fee,collateral_basis,"PB notional 35,046,475 vs book 34,359,289 (x1.0200)",-8.799206210977331,collateral_102,True
2024-02-13,SHLS,borrow_fee,collateral_basis,"PB notional 41,000,746 vs book 40,196,810 (x1.0200)",-60.17816115057849,collateral_102,True
2024-02-13,SMTC,borrow_fee,collateral_basis,"PB notional 33,810,468 vs book 33,147,518 (x1.0200)",-72.21001500983948,collateral_102,True
2024-02-13,SPCE,borrow_fee,collateral_basis,"PB notional 33,619,735 vs book 32,960,525 (x1.0200)",-6.8028910377258285,collateral_102,True
2024-02-13,TLRY,borrow_fee,collateral_basis,"PB notional 33,651,779 vs book 32,991,940 (x1.0200)",-47.12949503742357,collateral_102,True
2024-02-13,TSLQ,borrow_fee,collateral_basis,"PB notional 35,411,429 vs book 34,717,087 (x1.0200)",-5.526988330430811,collateral_102,True
2024-02-13,UAA,borrow_fee,collateral_basis,"PB notional 36,436,255 vs book 35,721,819 (x1.0200)",-6.5219938317791275,collateral_102,True
2024-02-13,VFC,borrow_fee,collateral_basis,"PB notional 34,750,242 vs book 34,068,864 (x1.0200)",-7.762789712872461,collateral_102,True
2024-02-13,VIR,borrow_fee,collateral_basis,"PB notional 32,756,784 vs book 32,114,495 (x1.0200)",-6.786429876222769,collateral_102,True
2024-02-13,VRDN,borrow_fee,collateral_basis,"PB notional 32,063,334 vs book 31,434,642 (x1.0200)",-16.363155050404544,collateral_102,True
2024-02-14,AA,borrow_fee,collateral_basis,"PB notional 31,330,806 vs book 30,716,476 (x1.0200)",-5.072514235181245,collateral_102,True
2024-02-14,ABCL,borrow_fee,collateral_basis,"PB notional 35,541,470 vs book 34,844,578 (x1.0200)",-72.55996664500071,collateral_102,True
2024-02-14,AES,borrow_fee,collateral_basis,"PB notional 33,666,136 vs book 33,006,015 (x1.0200)",-5.85292159442298,collateral_102,True
2024-02-14,AMLX,borrow_fee,collateral_basis,"PB notional 32,770,198 vs book 32,127,645 (x1.0200)",-8.174848439070047,collateral_102,True
2024-02-14,BABA,borrow_fee,collateral_basis,"PB notional 35,380,666 vs book 34,686,927 (x1.0200)",-5.0784866873640055,collateral_102,True
2024-02-14,BCRX,borrow_fee,collateral_basis,"PB notional 36,564,962 vs book 35,848,002 (x1.0200)",-108.56846265337663,collateral_102,True
2024-02-14,BE,borrow_fee,collateral_basis,"PB notional 35,991,197 vs book 35,285,487 (x1.0200)",-18.850070979804286,collateral_102,True
2024-02-14,BEAM,borrow_fee,collateral_basis,"PB notional 44,617,123 vs book 43,742,278 (x1.0200)",-49.306695063578445,collateral_102,True
2024-02-14,BILI,borrow_fee,collateral_basis,"PB notional 38,475,073 vs book 37,720,660 (x1.0200)",-7.9998787194830925,collateral_102,True
2024-02-14,BMY,borrow_fee,collateral_basis,"PB notional 34,806,753 vs book 34,124,268 (x1.0200)",-5.1117545875188455,collateral_102,True
2024-02-14,BZ,borrow_fee,collateral_basis,"PB notional 36,843,546 vs book 36,121,123 (x1.0200)",-6.68265884651106,collateral_102,True
2024-02-14,CCCC,borrow_fee,collateral_basis,"PB notional 41,154,253 vs book 40,347,307 (x1.0200)",-6.616704930072444,collateral_102,True
2024-02-14,CHWY,borrow_fee,collateral_basis,"PB notional 34,050,588 vs book 33,382,929 (x1.0200)",-6.313317040556285,collateral_102,True
2024-02-14,CNH,borrow_fee,collateral_basis,"PB notional 36,387,171 vs book 35,673,697 (x1.0200)",-5.7808302170709,collateral_102,True
2024-02-14,CSIQ,borrow_fee,collateral_basis,"PB notional 36,540,009 vs book 35,823,538 (x1.0200)",-15.931664645549631,collateral_102,True
2024-02-14,EL,borrow_fee,collateral_basis,"PB notional 37,602,483 vs book 36,865,179 (x1.0200)",-5.410844763891134,collateral_102,True
2024-02-14,ENPH,borrow_fee,collateral_basis,"PB notional 43,977,630 vs book 43,115,324 (x1.0200)",-7.693756474652048,collateral_102,True
2024-02-14,FCEL,borrow_fee,collateral_basis,"PB notional 40,881,203 vs book 40,079,611 (x1.0200)",-8.237429947231249,collateral_102,True
2024-02-14,FMC,borrow_fee,collateral_basis,"PB notional 31,653,759 vs book 31,033,097 (x1.0200)",-6.328261051286461,collateral_102,True
2024-02-14,GTM,borrow_fee,collateral_basis,"PB notional 39,282,569 vs book 38,512,323 (x1.0200)",-7.15868315027933,collateral_102,True
2024-02-14,HE,borrow_fee,collateral_basis,"PB notional 33,451,245 vs book 32,795,338 (x1.0200)",-21.327700398612023,collateral_102,True
2024-02-14,HRL,borrow_fee,collateral_basis,"PB notional 32,993,887 vs book 32,346,948 (x1.0200)",-5.352410039788367,collateral_102,True
2024-02-14,HTZ,borrow_fee,collateral_basis,"PB notional 32,209,116 vs book 31,577,565 (x1.0200)",-8.954268417093488,collateral_102,True
2024-02-14,IEP,borrow_fee,collateral_basis,"PB notional 38,776,972 vs book 38,016,639 (x1.0200)",-6.148251477081828,collateral_102,True
2024-02-14,JBLU,borrow_fee,collateral_basis,"PB notional 47,176,289 vs book 46,251,264 (x1.0200)",-9.717106417937202,collateral_102,True
2024-02-14,JD,borrow_fee,collateral_basis,"PB notional 35,702,828 vs book 35,002,773 (x1.0200)",-5.39684361945433,collateral_102,True
2024-02-14,LCID,borrow_fee,collateral_basis,"PB notional 35,513,070 vs book 34,816,735 (x1.0200)",-7.9494703335120676,collateral_102,True
2024-02-14,MP,borrow_fee,collateral_basis,"PB notional 34,946,560 vs book 34,261,333 (x1.0200)",-16.561121732083734,collateral_102,True
2024-02-14,MRNA,borrow_fee,collateral_basis,"PB notional 29,593,433 vs book 29,013,169 (x1.0200)",-5.521480056818916,collateral_102,True
2024-02-14,MRVI,borrow_fee,collateral_basis,"PB notional 30,893,352 vs book 30,287,600 (x1.0200)",-6.080036632023507,collateral_102,True
2024-02-14,NWL,borrow_fee,collateral_basis,"PB notional 31,823,443 vs book 31,199,454 (x1.0200)",-6.627243104786771,collateral_102,True
2024-02-14,PFE,borrow_fee,collateral_basis,"PB notional 34,831,059 vs book 34,148,097 (x1.0200)",-4.898657408635586,collateral_102,True
2024-02-14,PSKY,borrow_fee,collateral_basis,"PB notional 31,453,957 vs book 30,837,213 (x1.0200)",-4.287209634328491,collateral_102,True
2024-02-14,PTEN,borrow_fee,collateral_basis,"PB notional 32,439,549 vs book 31,803,479 (x1.0200)",-7.633794608104779,collateral_102,True
2024-02-14,PTON,borrow_fee,collateral_basis,"PB notional 29,473,515 vs book 28,895,603 (x1.0200)",-14.202206283051623,collateral_102,True
2024-02-14,QFIN,borrow_fee,collateral_basis,"PB notional 37,120,097 vs book 36,392,252 (x1.0200)",-6.969416816158969,collateral_102,True
2024-02-14,REPL,borrow_fee,collateral_basis,"PB notional 30,802,134 vs book 30,198,170 (x1.0200)",-14.118514336458816,collateral_102,True
2024-02-14,RLAY,borrow_fee,collateral_basis,"PB notional 37,199,781 vs book 36,470,373 (x1.0200)",-15.687573067780363,collateral_102,True
2024-02-14,RUM,borrow_fee,collateral_basis,"PB notional 36,214,691 vs book 35,504,599 (x1.0200)",-9.26282085649433,collateral_102,True
2024-02-14,SHLS,borrow_fee,collateral_basis,"PB notional 42,902,841 vs book 42,061,609 (x1.0200)",-63.11106154720119,collateral_102,True
2024-02-14,SMTC,borrow_fee,collateral_basis,"PB notional 35,529,049 vs book 34,832,401 (x1.0200)",-76.01160155930165,collateral_102,True
2024-02-14,SPCE,borrow_fee,collateral_basis,"PB notional 38,115,396 vs book 37,368,035 (x1.0200)",-7.644042999756607,collateral_102,True
2024-02-14,TLRY,borrow_fee,collateral_basis,"PB notional 34,982,638 vs book 34,296,704 (x1.0200)",-47.21931007949752,collateral_102,True
2024-02-14,TSLQ,borrow_fee,collateral_basis,"PB notional 34,511,622 vs book 33,834,924 (x1.0200)",-5.409710443715767,collateral_102,True
2024-02-14,UAA,borrow_fee,collateral_basis,"PB notional 37,988,676 vs book 37,243,800 (x1.0200)",-6.825763938264174,collateral_102,True
2024-02-14,VFC,borrow_fee,collateral_basis,"PB notional 36,356,701 vs book 35,643,824 (x1.0200)",-8.070773627974745,collateral_102,True
2024-02-14,VIR,borrow_fee,collateral_basis,"PB notional 36,236,034 vs book 35,525,524 (x1.0200)",-7.45198634912515,collateral_102,True
2024-02-14,VRDN,borrow_fee,collateral_basis,"PB notional 33,093,554 vs book 32,444,661 (x1.0200)",-16.9044973473284,collateral_102,True
2024-02-15,AA,borrow_fee,collateral_basis,"PB notional 32,032,502 vs book 31,404,414 (x1.0200)",-5.1990357514128505,collateral_102,True
2024-02-15,ABCL,borrow_fee,collateral_basis,"PB notional 35,949,995 vs book 35,245,093 (x1.0200)",-63.77591592009048,collateral_102,True
2024-02-15,AES,borrow_fee,collateral_basis,"PB notional 35,001,103 vs book 34,314,807 (x1.0200)",-6.085008183847265,collateral_102,True
2024-02-15,AMLX,borrow_fee,collateral_basis,"PB notional 33,444,304 vs book 32,788,534 (x1.0200)",-8.483232462291824,collateral_102,True
2024-02-15,BABA,borrow_fee,collateral_basis,"PB notional 35,587,965 vs book 34,890,162 (x1.0200)",-5.082893413037937,collateral_102,True
2024-02-15,BCRX,borrow_fee,collateral_basis,"PB notional 37,024,484 vs book 36,298,514 (x1.0200)",-100.10559636108519,collateral_102,True
2024-02-15,BE,borrow_fee,collateral_basis,"PB notional 36,790,319 vs book 36,068,940 (x1.0200)",-20.700273091520558,collateral_102,True
2024-02-15,BEAM,borrow_fee,collateral_basis,"PB notional 47,083,969 vs book 46,160,754 (x1.0200)",-50.7480720671424,collateral_102,True
2024-02-15,BILI,borrow_fee,collateral_basis,"PB notional 38,897,036 vs book 38,134,349 (x1.0200)",-8.176981378337246,collateral_102,True
2024-02-15,BMY,borrow_fee,collateral_basis,"PB notional 35,198,320 vs book 34,508,156 (x1.0200)",-5.166689545052407,collateral_102,True
2024-02-15,BZ,borrow_fee,collateral_basis,"PB notional 37,218,736 vs book 36,488,957 (x1.0200)",-6.771939660057058,collateral_102,True
2024-02-15,CCCC,borrow_fee,collateral_basis,"PB notional 44,475,869 vs book 43,603,793 (x1.0200)",-7.143637307656377,collateral_102,True
2024-02-15,CHWY,borrow_fee,collateral_basis,"PB notional 34,089,634 vs book 33,421,209 (x1.0200)",-6.501710269909722,collateral_102,True
2024-02-15,CNH,borrow_fee,collateral_basis,"PB notional 35,807,297 vs book 35,105,193 (x1.0200)",-5.688705521992233,collateral_102,True
2024-02-15,CSIQ,borrow_fee,collateral_basis,"PB notional 37,484,603 vs book 36,749,611 (x1.0200)",-16.61820000804039,collateral_102,True
2024-02-15,EL,borrow_fee,collateral_basis,"PB notional 38,306,297 vs book 37,555,193 (x1.0200)",-5.512120815718163,collateral_102,True
2024-02-15,ENPH,borrow_fee,collateral_basis,"PB notional 45,571,411 vs book 44,677,854 (x1.0200)",-7.985109697806536,collateral_102,True
2024-02-15,FCEL,borrow_fee,collateral_basis,"PB notional 40,591,266 vs book 39,795,359 (x1.0200)",-8.426645998776564,collateral_102,True
2024-02-15,FMC,borrow_fee,collateral_basis,"PB notional 32,031,400 vs book 31,403,334 (x1.0200)",-6.433990342294578,collateral_102,True
2024-02-15,GTM,borrow_fee,collateral_basis,"PB notional 38,089,557 vs book 37,342,703 (x1.0200)",-6.984999022737213,collateral_102,True
2024-02-15,HE,borrow_fee,collateral_basis,"PB notional 35,463,148 vs book 34,767,792 (x1.0200)",-22.052162687590226,collateral_102,True
2024-02-15,HRL,borrow_fee,collateral_basis,"PB notional 33,349,031 vs book 32,695,128 (x1.0200)",-5.4207989871900395,collateral_102,True
2024-02-15,HTZ,borrow_fee,collateral_basis,"PB notional 32,750,797 vs book 32,108,624 (x1.0200)",-9.492258902133358,collateral_102,True
2024-02-15,IEP,borrow_fee,collateral_basis,"PB notional 40,016,157 vs book 39,231,526 (x1.0200)",-6.325819890353898,collateral_102,True
2024-02-15,JBLU,borrow_fee,collateral_basis,"PB notional 46,914,199 vs book 45,994,313 (x1.0200)",-9.723993565697072,collateral_102,True
2024-02-15,JD,borrow_fee,collateral_basis,"PB notional 36,350,849 vs book 35,638,087 (x1.0200)",-5.4866041284185485,collateral_102,True
2024-02-15,LCID,borrow_fee,collateral_basis,"PB notional 37,365,925 vs book 36,633,260 (x1.0200)",-7.966881953750999,collateral_102,True
2024-02-15,MP,borrow_fee,collateral_basis,"PB notional 36,354,986 vs book 35,642,143 (x1.0200)",-17.66473586514303,collateral_102,True
2024-02-15,MRNA,borrow_fee,collateral_basis,"PB notional 31,380,402 vs book 30,765,100 (x1.0200)",-5.818238072908741,collateral_102,True
2024-02-15,MRVI,borrow_fee,collateral_basis,"PB notional 32,872,926 vs book 32,228,359 (x1.0200)",-6.489976237215956,collateral_102,True
2024-02-15,NWL,borrow_fee,collateral_basis,"PB notional 33,454,341 vs book 32,798,374 (x1.0200)",-6.9559496642307295,collateral_102,True
2024-02-15,PFE,borrow_fee,collateral_basis,"PB notional 35,344,980 vs book 34,651,941 (x1.0200)",-4.970935573543329,collateral_102,True
2024-02-15,PSKY,borrow_fee,collateral_basis,"PB notional 30,023,149 vs book 29,434,460 (x1.0200)",-4.092188905801578,collateral_102,True
2024-02-15,PTEN,borrow_fee,collateral_basis,"PB notional 36,863,123 vs book 36,140,316 (x1.0200)",-8.18319351176774,collateral_102,True
2024-02-15,PTON,borrow_fee,collateral_basis,"PB notional 29,160,631 vs book 28,588,854 (x1.0200)",-14.287602903404036,collateral_102,True
2024-02-15,QFIN,borrow_fee,collateral_basis,"PB notional 36,901,885 vs book 36,178,319 (x1.0200)",-7.016010781830801,collateral_102,True
2024-02-15,REPL,borrow_fee,collateral_basis,"PB notional 34,344,155 vs book 33,670,740 (x1.0200)",-15.481836161912156,collateral_102,True
2024-02-15,RLAY,borrow_fee,collateral_basis,"PB notional 40,133,635 vs book 39,346,701 (x1.0200)",-16.099344291976195,collateral_102,True
2024-02-15,RUM,borrow_fee,collateral_basis,"PB notional 38,652,706 vs book 37,894,810 (x1.0200)",-6.159112108978093,collateral_102,True
2024-02-15,SHLS,borrow_fee,collateral_basis,"PB notional 43,536,872 vs book 42,683,208 (x1.0200)",-58.765753996635794,collateral_102,True
2024-02-15,SMTC,borrow_fee,collateral_basis,"PB notional 34,967,880 vs book 34,282,235 (x1.0200)",-78.39713845039341,collateral_102,True
2024-02-15,SPCE,borrow_fee,collateral_basis,"PB notional 37,529,007 vs book 36,793,144 (x1.0200)",-7.609608495879456,collateral_102,True
2024-02-15,TLRY,borrow_fee,collateral_basis,"PB notional 35,172,761 vs book 34,483,099 (x1.0200)",-28.7949717963279,collateral_102,True
2024-02-15,TSLQ,borrow_fee,collateral_basis,"PB notional 32,364,467 vs book 31,729,869 (x1.0200)",-5.139185891706404,collateral_102,True
2024-02-15,UAA,borrow_fee,collateral_basis,"PB notional 37,714,721 vs book 36,975,217 (x1.0200)",-6.819227654816132,collateral_102,True
2024-02-15,VFC,borrow_fee,collateral_basis,"PB notional 36,039,634 vs book 35,332,974 (x1.0200)",-8.202928170973621,collateral_102,True
2024-02-15,VIR,borrow_fee,collateral_basis,"PB notional 38,160,728 vs book 37,412,479 (x1.0200)",-7.860131963161848,collateral_102,True
2024-02-15,VRDN,borrow_fee,collateral_basis,"PB notional 34,756,365 vs book 34,074,868 (x1.0200)",-17.90245065939689,collateral_102,True
2024-02-16,AA,borrow_fee,collateral_basis,"PB notional 32,044,197 vs book 31,415,880 (x1.0200)",-5.203521881218705,collateral_102,True
2024-02-16,ABCL,borrow_fee,collateral_basis,"PB notional 36,358,517 vs book 35,645,605 (x1.0200)",-64.50064151741435,collateral_102,True
2024-02-16,AES,borrow_fee,collateral_basis,"PB notional 34,980,244 vs book 34,294,356 (x1.0200)",-6.110090580979943,collateral_102,True
2024-02-16,AMLX,borrow_fee,collateral_basis,"PB notional 34,531,570 vs book 33,854,481 (x1.0200)",-8.759020251601612,collateral_102,True
2024-02-16,BABA,borrow_fee,collateral_basis,"PB notional 35,631,355 vs book 34,932,701 (x1.0200)",-5.091622940442193,collateral_102,True
2024-02-16,BCRX,borrow_fee,collateral_basis,"PB notional 38,862,581 vs book 38,100,569 (x1.0200)",-105.07538158229636,collateral_102,True
2024-02-16,BE,borrow_fee,collateral_basis,"PB notional 30,366,612 vs book 29,771,188 (x1.0200)",-16.1715484464454,collateral_102,True
2024-02-16,BEAM,borrow_fee,collateral_basis,"PB notional 46,912,860 vs book 45,993,000 (x1.0200)",-48.09752196675936,collateral_102,True
2024-02-16,BILI,borrow_fee,collateral_basis,"PB notional 39,740,953 vs book 38,961,719 (x1.0200)",-8.315136793701527,collateral_102,True
2024-02-16,BMY,borrow_fee,collateral_basis,"PB notional 35,497,336 vs book 34,801,310 (x1.0200)",-5.2131742694932655,collateral_102,True
2024-02-16,BZ,borrow_fee,collateral_basis,"PB notional 37,193,723 vs book 36,464,434 (x1.0200)",-6.778020910451346,collateral_102,True
2024-02-16,CCCC,borrow_fee,collateral_basis,"PB notional 44,926,257 vs book 44,045,350 (x1.0200)",-7.230350999999985,collateral_102,True
2024-02-16,CHWY,borrow_fee,collateral_basis,"PB notional 32,801,022 vs book 32,157,865 (x1.0200)",-6.265770040493408,collateral_102,True
2024-02-16,CNH,borrow_fee,collateral_basis,"PB notional 35,227,419 vs book 34,536,685 (x1.0200)",-5.607727925201971,collateral_102,True
2024-02-16,CSIQ,borrow_fee,collateral_basis,"PB notional 36,114,944 vs book 35,406,808 (x1.0200)",-16.010983855955942,collateral_102,True
2024-02-16,EL,borrow_fee,collateral_basis,"PB notional 38,583,073 vs book 37,826,543 (x1.0200)",-5.551947813228196,collateral_102,True
2024-02-16,ENPH,borrow_fee,collateral_basis,"PB notional 44,061,162 vs book 43,197,217 (x1.0200)",-7.805790784920362,collateral_102,True
2024-02-16,FCEL,borrow_fee,collateral_basis,"PB notional 40,011,392 vs book 39,226,855 (x1.0200)",-8.332386455366986,collateral_102,True
2024-02-16,FMC,borrow_fee,collateral_basis,"PB notional 32,402,850 vs book 31,767,500 (x1.0200)",-6.5290692302316415,collateral_102,True
2024-02-16,GTM,borrow_fee,collateral_basis,"PB notional 37,937,720 vs book 37,193,843 (x1.0200)",-6.957154614148919,collateral_102,True
2024-02-16,HE,borrow_fee,collateral_basis,"PB notional 35,141,244 vs book 34,452,200 (x1.0200)",-21.851991965548677,collateral_102,True
2024-02-16,HRL,borrow_fee,collateral_basis,"PB notional 33,211,556 vs book 32,560,349 (x1.0200)",-5.398452700204928,collateral_102,True
2024-02-16,HTZ,borrow_fee,collateral_basis,"PB notional 32,209,116 vs book 31,577,565 (x1.0200)",-10.666821357901654,collateral_102,True
2024-02-16,IEP,borrow_fee,collateral_basis,"PB notional 40,454,637 vs book 39,661,409 (x1.0200)",-6.401501450596982,collateral_102,True
2024-02-16,JBLU,borrow_fee,collateral_basis,"PB notional 45,603,748 vs book 44,709,557 (x1.0200)",-9.526861715012558,collateral_102,True
2024-02-16,JD,borrow_fee,collateral_basis,"PB notional 37,369,166 vs book 36,636,437 (x1.0200)",-5.648727407311014,collateral_102,True
2024-02-16,LCID,borrow_fee,collateral_basis,"PB notional 38,189,415 vs book 37,440,603 (x1.0200)",-14.094506811917768,collateral_102,True
2024-02-16,MP,borrow_fee,collateral_basis,"PB notional 36,421,003 vs book 35,706,866 (x1.0200)",-17.4042978848737,collateral_102,True
2024-02-16,MRNA,borrow_fee,collateral_basis,"PB notional 30,426,665 vs book 29,830,063 (x1.0200)",-5.676942700534482,collateral_102,True
2024-02-16,MRVI,borrow_fee,collateral_basis,"PB notional 31,853,145 vs book 31,228,573 (x1.0200)",-6.318332035418791,collateral_102,True
2024-02-16,NWL,borrow_fee,collateral_basis,"PB notional 32,074,350 vs book 31,445,441 (x1.0200)",-6.721570861936584,collateral_102,True
2024-02-16,PFE,borrow_fee,collateral_basis,"PB notional 35,486,310 vs book 34,790,500 (x1.0200)",-4.990812198136496,collateral_102,True
2024-02-16,PSKY,borrow_fee,collateral_basis,"PB notional 28,616,187 vs book 28,055,085 (x1.0200)",-3.9004182902670834,collateral_102,True
2024-02-16,PTEN,borrow_fee,collateral_basis,"PB notional 37,835,683 vs book 37,093,807 (x1.0200)",-8.22045307645385,collateral_102,True
2024-02-16,PTON,borrow_fee,collateral_basis,"PB notional 28,409,715 vs book 27,852,661 (x1.0200)",-13.919682137424957,collateral_102,True
2024-02-16,QFIN,borrow_fee,collateral_basis,"PB notional 36,877,639 vs book 36,154,548 (x1.0200)",-7.077755670620377,collateral_102,True
2024-02-16,REPL,borrow_fee,collateral_basis,"PB notional 34,658,006 vs book 33,978,437 (x1.0200)",-15.62331543221967,collateral_102,True
2024-02-16,RLAY,borrow_fee,collateral_basis,"PB notional 40,773,065 vs book 39,973,594 (x1.0200)",-15.819615643104271,collateral_102,True
2024-02-16,RUM,borrow_fee,collateral_basis,"PB notional 38,195,578 vs book 37,446,645 (x1.0200)",-6.098393903076442,collateral_102,True
2024-02-16,SHLS,borrow_fee,collateral_basis,"PB notional 43,325,529 vs book 42,476,008 (x1.0200)",-58.4804836102976,collateral_102,True
2024-02-16,SMTC,borrow_fee,collateral_basis,"PB notional 34,932,806 vs book 34,247,849 (x1.0200)",-78.31850361516854,collateral_102,True
2024-02-16,SPCE,borrow_fee,collateral_basis,"PB notional 36,160,760 vs book 35,451,726 (x1.0200)",-7.3899545185914235,collateral_102,True
2024-02-16,TLRY,borrow_fee,collateral_basis,"PB notional 36,503,624 vs book 35,787,867 (x1.0200)",-45.71192759486894,collateral_102,True
2024-02-16,TSLQ,borrow_fee,collateral_basis,"PB notional 32,450,162 vs book 31,813,885 (x1.0200)",-5.152793580162495,collateral_102,True
2024-02-16,UAA,borrow_fee,collateral_basis,"PB notional 36,847,189 vs book 36,124,695 (x1.0200)",-6.672835860740008,collateral_102,True
2024-02-16,VFC,borrow_fee,collateral_basis,"PB notional 35,194,130 vs book 34,504,049 (x1.0200)",-8.145117163494945,collateral_102,True
2024-02-16,VIR,borrow_fee,collateral_basis,"PB notional 37,938,647 vs book 37,194,752 (x1.0200)",-7.85127883890857,collateral_102,True
2024-02-16,VRDN,borrow_fee,collateral_basis,"PB notional 33,599,628 vs book 32,940,812 (x1.0200)",-17.59750786696486,collateral_102,True
2024-02-20,AA,borrow_fee,collateral_basis,"PB notional 31,213,856 vs book 30,601,820 (x1.0200)",-5.076256423040206,collateral_102,True
2024-02-20,ABCL,borrow_fee,collateral_basis,"PB notional 36,154,255 vs book 35,445,348 (x1.0200)",-84.94247860357427,collateral_102,True
2024-02-20,AES,borrow_fee,collateral_basis,"PB notional 34,250,184 vs book 33,578,612 (x1.0200)",-6.010811529085117,collateral_102,True
